brand,carname,carimg,salevolume,price,manufacturer,carmodel,energytype,marketime,insure,series_id
起亚,智跑,https://p3-dcd.byteimg.com/motor-mis-img/93ee7cb27ef156bcbacc11dc008960e1~tplv-resize:640:0.png?psm=motor.rank.data,55,10.08-11.38万,起亚,紧凑型SUV,汽油,未知,5年或10万公里,1123
五菱汽车,五菱星光S PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c1eb01371bb44e78937ae786b9361a23~tplv-resize:640:0.png?psm=motor.rank.data,54,8.68-11.68万,上汽通用五菱,紧凑型SUV,插电式混合动力,未知,6年或15万公里,10124
哈弗,哈弗大狗PLUS PHEV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/9164caa0c930463dac91cd8e5458ffff~tplv-resize:640:0.png?psm=motor.rank.data,54,12.28-15.78万,长城汽车,中型SUV,插电式混合动力,未知,6年或15万公里,6124
红旗,红旗HQ9 PHEV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e6cfd90ea6404a79a9ede056d4cbfee1~tplv-resize:640:0.png?psm=motor.rank.data,53,29.28-47.28万,一汽红旗,中大型MPV,插电式混合动力,未知,4年或10万公里,8948
飞凡汽车,飞凡F7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/d3c1128436c342588263a40466dbaad0~tplv-resize:640:0.png?psm=motor.rank.data,53,16.29-18.01万,飞凡汽车,中大型车,纯电动,未知,5年或12万公里,6137
智己汽车,智己LS7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/aff8de32f2fa496ab3e0b6b38f29b24a~tplv-resize:640:0.png?psm=motor.rank.data,53,32.99-32.99万,智己汽车,中大型SUV,纯电动,未知,5年或15万公里,4869
荣威,荣威iMAX8 DMH,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/dde3f225c08f44219117e37397eb8421~tplv-resize:640:0.png?psm=motor.rank.data,52,18.99-20.99万,上汽集团,中大型MPV,插电式混合动力,未知,6年或15万公里,10132
广汽昊铂,昊铂A800,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a9b7e26e3a5549e5998be6bfe85a4856~tplv-resize:640:0.png?psm=motor.rank.data,51,17.98-28.98万,广汽埃安新能源,中大型车,增程式,未知,5年或15万公里,25642
红旗,红旗HQ9,https://p3-dcd.byteimg.com/motor-mis-img/b690e5fd5c48d8da3726a893a2d296cf~tplv-resize:640:0.png?psm=motor.rank.data,51,28.28-51.28万,一汽红旗,中大型MPV,48V轻混系统,未知,4年或10万公里,5905
沃尔沃,沃尔沃EX30,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b38da36d69f74ddda97b455c0e8a7e98~tplv-resize:640:0.png?psm=motor.rank.data,50,15.98-21.98万,沃尔沃亚太,小型SUV,纯电动,未知,3年不限公里,9028
ARCFOX极狐,极狐 阿尔法S,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f1583e99b55f453f9bf9da2348eddead~tplv-resize:640:0.png?psm=motor.rank.data,50,14-30.98万,北汽新能源,中大型车,纯电动,未知,3年或12万公里,4637
启辰,启辰星,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b0b6cc8b5a444a168d223471447a26dc~tplv-resize:640:0.png?psm=motor.rank.data,50,12.66-14.96万,东风日产,紧凑型SUV,汽油,未知,3年或10万公里,4276
沃尔沃,沃尔沃XC60 PHEV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c2173354ce984c0f9b689e27cf3e57e5~tplv-resize:640:0.png?psm=motor.rank.data,50,28.49-36.99万,沃尔沃亚太,中型SUV,插电式混合动力,未知,3年不限公里,1792
比亚迪,宋PLUS DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7090077c0c97451eb60cc58effa35c74~tplv-resize:640:0.png?psm=motor.rank.data,49,11.58-15.58万,比亚迪,紧凑型SUV,插电式混合动力,未知,6年或15万公里,4865
红旗,红旗天工06,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b5bd7a7f1e484d4095f4020c70e90c89~tplv-resize:640:0.png?psm=motor.rank.data,46,16.68-24.98万,一汽红旗,中型SUV,纯电动,未知,4年或10万公里,10162
SWM斯威汽车,斯威G05,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/81bb497225c24e9c92d2e631df27b9ca~tplv-resize:640:0.png?psm=motor.rank.data,43,8.69-12.98万,SWM斯威汽车,中型SUV,汽油,未知,3年或6万公里,3721
丰田,铂智4X,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f25ce1a1536a400d801b652ca91366ba~tplv-resize:640:0.png?psm=motor.rank.data,41,15.98-21.88万,广汽丰田,中型SUV,纯电动,未知,3年或10万公里,9668
比亚迪,驱逐舰05,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a3a4ec96429e4371b4ade1e7ee846f09~tplv-resize:640:0.png?psm=motor.rank.data,41,6.98-11.88万,比亚迪,紧凑型车,插电式混合动力,未知,1年或10万公里,5290
凌宝汽车,凌宝Uni,https://p3-dcd.byteimg.com/motor-mis-img/f0549e706e22b4bef069b9e470c55ff3~tplv-resize:640:0.png?psm=motor.rank.data,39,2.98-3.98万,吉麦新能源,微型车,纯电动,未知,3年或10万公里,5385
创维汽车,创维EV6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ad946cfb7300451192fd711f0af4ded0~tplv-resize:640:0.png?psm=motor.rank.data,39,9.88-25.98万,创维汽车,中型SUV,纯电动,未知,5年或15万公里,5122
英菲尼迪,英菲尼迪QX50,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7144d5910bc846beacb0dccd70b0e9b3~tplv-resize:640:0.png?psm=motor.rank.data,39,35.08-39.18万,东风英菲尼迪,中型SUV,汽油,未知,4年或10万公里,1423
smart,smart精灵#5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0875ee5d57e24e488a7c4588b95e2c43~tplv-resize:640:0.png?psm=motor.rank.data,38,23.99-37.99万,smart,中型SUV,纯电动,未知,4年或15万公里,10136
睿蓝汽车,睿蓝8,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/7e1a3e576f2446df8149b00fd7033b44~tplv-resize:640:0.png?psm=motor.rank.data,35,12.78-23.18万,睿蓝汽车,紧凑型MPV,纯电动,未知,4年或15万公里,24939
星途,星途瑶光C-DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0acf97c1779c48eca49c196b98125d89~tplv-resize:640:0.png?psm=motor.rank.data,35,13.29-21.88万,星途,中型SUV,插电式混合动力,未知,3年或10万公里,8967
示界,示界06,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/9cf15463fa5e4120a1f2f34627ec5f5c~tplv-resize:640:0.png?psm=motor.rank.data,33,10.88-10.88万,东风汽车,紧凑型SUV,纯电动,未知,3年或10万公里,25239
大通,大家7 EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/91bdc8d73c5d469a821b6f6b5cefead5~tplv-resize:640:0.png?psm=motor.rank.data,33,20.98-24.98万,大通,中型MPV,纯电动,未知,5年或10万公里,8960
标致,标致408X,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4211faff193940beab4af0d54f89ec2d~tplv-resize:640:0.png?psm=motor.rank.data,33,13.17-15.77万,东风标致,中型车,汽油,未知,5年或15万公里,5992
奥迪,奥迪Q4 e-tron,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/65b0e1962a4e46fca7cb64eb1a47c6fb~tplv-resize:640:0.png?psm=motor.rank.data,33,19.13-24.23万,一汽奥迪,紧凑型SUV,纯电动,未知,3年或10万公里,4334
睿蓝汽车,睿蓝X3 PRO,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d326a4f1d98f42e69d2d69e4fec18c6c~tplv-resize:640:0.png?psm=motor.rank.data,30,4.49-5.39万,睿蓝汽车,小型SUV,汽油,未知,4年或10万公里,5911
起亚,起亚EV5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8c0e92457a3c418d96d170d35af6afd6~tplv-resize:640:0.png?psm=motor.rank.data,28,14.28-24.88万,起亚,紧凑型SUV,纯电动,未知,5年或10万公里,9237
大通,大家9超混,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/10e94b7311594ed68ff2b6152bf4b0c9~tplv-resize:640:0.png?psm=motor.rank.data,27,25.99-29.99万,大通,中大型MPV,插电式混合动力,未知,3年或10万公里,9830
福特,领裕,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/af5d7d24a04348fa954883a25310b018~tplv-resize:640:0.png?psm=motor.rank.data,27,14.78-19.18万,江铃福特,中大型SUV,汽油,未知,3年或10万公里,4759
睿蓝汽车,睿蓝7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/34076f95094b48af8c6835540dd8227d~tplv-resize:640:0.png?psm=motor.rank.data,26,11.57-17.37万,睿蓝汽车,紧凑型SUV,纯电动,未知,6年或15万公里,5997
东风风度,帕拉丁,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ab5da0d50cde4b7d9281b0217f8d938b~tplv-resize:640:0.png?psm=motor.rank.data,23,16.98-29.88万,郑州日产,中型SUV,汽油,未知,3年或10万公里,9181
大通,大通G90,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c16acf5fbaad4abea88c7d738d1091e4~tplv-resize:640:0.png?psm=motor.rank.data,23,17.99-22.99万,大通,中大型MPV,汽油,未知,3年或10万公里,5438
北京汽车制造厂,北汽L6H,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/da9d3bfceaff489f92d91946640b68d1~tplv-resize:640:0.png?psm=motor.rank.data,22,0-0万,北京汽车制造厂,未知,未知,未知,未知,25741
比亚迪,海狮05DM,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0d3b04c90bbf46cd8a3244ce9f6ed460~tplv-resize:640:0.png?psm=motor.rank.data,22,8.98-12.58万,比亚迪,紧凑型SUV,插电式混合动力,未知,6年或15万公里,20138
沃尔沃,沃尔沃EM90,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a8576dde5a0b482ca4fbd49702adc93f~tplv-resize:640:0.png?psm=motor.rank.data,22,76.1-76.1万,沃尔沃亚太,中大型MPV,纯电动,未知,6年不限里程,9262
领克,领克06 EM-P,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3576f04188924b51916a143c9eda9f77~tplv-resize:640:0.png?psm=motor.rank.data,21,12.78-13.68万,领克,小型SUV,插电式混合动力,未知,5年或10万公里,4340
星途,星途揽月C-DM,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5c3cb36f0c944a518645e30dd128e071~tplv-resize:640:0.png?psm=motor.rank.data,20,19.59-23.39万,星途,中大型SUV,插电式混合动力,未知,5年或10万公里,24925
名爵,MG6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e79a397f178a42b2a125fea383e0c777~tplv-resize:640:0.png?psm=motor.rank.data,20,9.38-9.78万,上汽集团,紧凑型车,汽油,未知,3年或10万公里,32
荣威,荣威D5X DMH,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5f76e3a9f0684a529d8a128efb9bb365~tplv-resize:640:0.png?psm=motor.rank.data,18,9.98-11.68万,上汽集团,紧凑型SUV,插电式混合动力,未知,6年或15万公里,9347
凯迪拉克,IQ傲歌,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7b2da229d20644de9d3ed0dbc861418a~tplv-resize:640:0.png?psm=motor.rank.data,17,23.97-26.97万,上汽通用凯迪拉克,中型SUV,纯电动,未知,3年不限公里,9186
广汽昊铂,昊铂GT,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/444ef2292fd640339364576f4d57aa17~tplv-resize:640:0.png?psm=motor.rank.data,17,15.38-18.59万,广汽埃安新能源,中大型车,纯电动,未知,6年或15万公里,6311
蔚来,蔚来ET7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/044f2a2afda542c68162110525721908~tplv-resize:640:0.png?psm=motor.rank.data,17,42.8-45.8万,蔚来,中大型车,纯电动,未知,3年或12万公里,3478
睿蓝汽车,蓝气球,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/415148bb0154452399f5e0b0f6a72ae3~tplv-resize:640:0.png?psm=motor.rank.data,16,3.99-4.39万,睿蓝汽车,微型车,纯电动,未知,3年或12万公里,25572
极氪,ZEEKR 8X,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0c80ca14584f41119a8904a0045fc2af~tplv-resize:640:0.png?psm=motor.rank.data,14,0-0万,极氪,中大型SUV,插电式混合动力,未知,未知,25555
奥迪,奥迪Q6L Sportback e-tron,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/fbd37222dbb94fafb9ee341b9f78521d~tplv-resize:640:0.png?psm=motor.rank.data,14,28.98-41.98万,一汽奥迪,中型SUV,纯电动,未知,3年或10万公里,25079
启辰,启辰大V DD-i,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/10e7aba3c41d41688bf48782df72e528~tplv-resize:640:0.png?psm=motor.rank.data,14,11.89-14.99万,东风日产,紧凑型SUV,插电式混合动力,未知,6年或15万公里,6336
大通,大通G70,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e5773a7982d5488488c634703c9736d1~tplv-resize:640:0.png?psm=motor.rank.data,13,11.98-13.98万,大通,中型MPV,汽油,未知,5年或10万公里,9188
长安,长安UNI-V 智电iDD,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2795607979c740fa8e2e985fb2dc1a88~tplv-resize:640:0.png?psm=motor.rank.data,13,10.79-11.99万,长安汽车,紧凑型车,插电式混合动力,未知,3年或12万公里,5923
荣威,荣威iMAX8,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/6db94c2ed63e49d6a42eba931d90c2c0~tplv-resize:640:0.png?psm=motor.rank.data,13,16.58-23.58万,上汽集团,中大型MPV,汽油,未知,3年或10万公里,4535
起亚,索奈,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/f51d6641c9c34d02b7833d4b2f9fd602~tplv-resize:640:0.png?psm=motor.rank.data,12,7.29-8.19万,起亚,小型SUV,汽油,未知,3年或10万公里,9494
丰田,威飒,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/76d86d7327be4142963e2e6c9382294f~tplv-resize:640:0.png?psm=motor.rank.data,12,15.88-24.58万,广汽丰田,中型SUV,汽油,未知,3年或10万公里,5339
北京汽车制造厂,锐胜M8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/44d47f32c2c3417ba5abc0fc042ece04~tplv-resize:640:0.png?psm=motor.rank.data,10,12.68-15.38万,北京汽车制造厂,中大型MPV,压缩天然气(CNG),未知,5年或10万公里,25683
大众,ID.7 VIZZION,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/859be7d4194f4371b503e6c3f64c068e~tplv-resize:640:0.png?psm=motor.rank.data,10,15.99-20.28万,一汽-大众,中型车,纯电动,未知,3年或10万公里,8946
创维汽车,创维HT-i,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d8e8ac418d1a43228421f53898ed09af~tplv-resize:640:0.png?psm=motor.rank.data,10,11.68-29.98万,创维汽车,中型SUV,插电式混合动力,未知,5年或15万公里,5871
大通,大家7超混,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c20bcc04c2e143a4a51c2d2ddda8831a~tplv-resize:640:0.png?psm=motor.rank.data,9,17.99-23.99万,大通,中型MPV,插电式混合动力,未知,3年或10万公里,9829
江淮汽车,江淮QX PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5901534bebac4251a0136474f5411173~tplv-resize:640:0.png?psm=motor.rank.data,9,8.99-18.69万,江汽集团,紧凑型SUV,插电式混合动力,未知,3年或10万公里,8975
蔚来,蔚来EC7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/ad26c4ebfbf4468b95d6c324af506154~tplv-resize:640:0.png?psm=motor.rank.data,9,45.8-49万,蔚来,中大型SUV,纯电动,未知,3年或12万公里,6224
大通,领地,https://p3-dcd.byteimg.com/motor-mis-img/fd99ba99b35ccc8d6e1562f1142f1856~tplv-resize:640:0.png?psm=motor.rank.data,9,19.38-27.38万,大通,中大型SUV,汽油,未知,3年或10万公里,6044
飞凡汽车,飞凡R7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f23944d550054a60a7f29e528d8eea4e~tplv-resize:640:0.png?psm=motor.rank.data,9,15.99-18.99万,飞凡汽车,中大型SUV,纯电动,未知,5年或12万公里,4980
星途,星途追风,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/efb2388333914343bba3b953eec67dba~tplv-resize:640:0.png?psm=motor.rank.data,9,13.19-15.28万,星途,紧凑型SUV,汽油,未知,3年或10万公里,3083
起亚,起亚K5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d859e80b81284db18db7651b9f176b75~tplv-resize:640:0.png?psm=motor.rank.data,9,10.38-15.38万,起亚,中型车,汽油,未知,5年或10万公里,1119
江淮瑞风,瑞风RF8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/39afc55e13524aa282721edb3f7fef84~tplv-resize:640:0.png?psm=motor.rank.data,8,16.99-20.99万,江汽集团,中大型MPV,汽油,未知,5年或10万公里,8950
名爵,MG Cyberster,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/19f55487883d47e7906cb38b04f822d2~tplv-resize:640:0.png?psm=motor.rank.data,8,31.98-36.58万,上汽集团,跑车,纯电动,未知,6年或15万公里,4561
东风风行,风行雷霆,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/164c73cdd306417c9de49b976bd75712~tplv-resize:640:0.png?psm=motor.rank.data,7,9.48-20.49万,东风风行,紧凑型SUV,增程式,未知,8年或16万公里,5802
智己汽车,智己L7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/8edb77cb2b3049aab144e1e1b94869ed~tplv-resize:640:0.png?psm=motor.rank.data,7,29.19-29.19万,智己汽车,中大型车,纯电动,未知,5年或15万公里,4870
比亚迪,比亚迪M9,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/681ca997c8bb4fa397732f9024fe01d6~tplv-resize:640:0.png?psm=motor.rank.data,6,22.98-24.98万,比亚迪,中大型MPV,插电式混合动力,未知,1年或10万公里,25579
北京越野,北京越野BJ60,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0087942025b04295b04efa7c84472d8b~tplv-resize:640:0.png?psm=motor.rank.data,6,20.98-25.58万,北京汽车,中大型SUV,48V轻混系统,未知,5年或15万公里,5561
凯翼,炫界Pro EV,https://p3-dcd.byteimg.com/motor-mis-img/297b50a8f659602e2fd62223e67c0c2a~tplv-resize:640:0.png?psm=motor.rank.data,6,11.99-17.66万,凯翼汽车,小型SUV,纯电动,未知,3年或10万公里,5367
丰田,凌放HARRIER,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6d957f2954a94d748460c8f623e7a85a~tplv-resize:640:0.png?psm=motor.rank.data,6,14.18-23.58万,一汽丰田,中型SUV,汽油,未知,3年或10万公里,4986
丰田,凌尚,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/f032c5b0a28f4af7b383408f6a10b203~tplv-resize:640:0.png?psm=motor.rank.data,6,9.68-12.68万,广汽丰田,紧凑型车,汽油,未知,3年或10万公里,4796
雪佛兰,探界者,https://p9-dcd.byteimg.com/motor-mis-img/d0cade284d533a6e482e19d58e728e01~tplv-resize:640:0.png?psm=motor.rank.data,6,18.49-23.99万,上汽通用雪佛兰,中型SUV,汽油,未知,3年或10万公里,1359
雪佛兰,探界者Plus,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c72150584c9144fb94b1eaa81df2b464~tplv-resize:640:0.png?psm=motor.rank.data,5,14.99-17.99万,上汽通用雪佛兰,中型SUV,插电式混合动力,未知,3年或10万公里,9693
五菱汽车,五菱星驰,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5eb191fe36b642aa89fcab3ee557b0b9~tplv-resize:640:0.png?psm=motor.rank.data,5,4.98-6.28万,上汽通用五菱,小型SUV,汽油,未知,3年或10万公里,5982
丰田,亚洲狮,https://p3-dcd.byteimg.com/motor-mis-img/425ce00970c41af596f5fb6d21b7fed9~tplv-resize:640:0.png?psm=motor.rank.data,5,10.18-14.48万,一汽丰田,紧凑型车,汽油,未知,3年或10万公里,4801
ARCFOX极狐,极狐 阿尔法T,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/dd472c544e4543c2a73cff99e44f8bdc~tplv-resize:640:0.png?psm=motor.rank.data,5,16.58-26.08万,北汽新能源,中型SUV,纯电动,未知,3年或12万公里,4385
捷豹,捷豹E-PACE,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/5e4a299aa9124c058af10d10e237c0cc~tplv-resize:640:0.png?psm=motor.rank.data,5,16.38-22.1万,奇瑞捷豹路虎,紧凑型SUV,48V轻混系统,未知,3年或10万公里,2816
长安,逸动EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/d7cb99338fc54329b5902e25b6d44c17~tplv-resize:640:0.png?psm=motor.rank.data,5,14.99-14.99万,长安汽车,紧凑型车,纯电动,未知,1年或12万公里,1456
极氪,ZEEKR MIX,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c10237011403464c8c5a14efd8a6a72b~tplv-resize:640:0.png?psm=motor.rank.data,4,27.99-29.99万,极氪,中型MPV,纯电动,未知,4年或10万公里,9944
长安,锐程PLUS,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6de734d6685c494daee1c10272206263~tplv-resize:640:0.png?psm=motor.rank.data,4,9.99-12.29万,长安汽车,紧凑型车,汽油,未知,3年或10万公里,6147
海马,海马7X-E,https://p3-dcd.byteimg.com/motor-mis-img/83764d01c17f4ed726bfa1c8da24270c~tplv-resize:640:0.png?psm=motor.rank.data,4,21.98-25.98万,一汽海马,紧凑型MPV,纯电动,未知,5年或10万公里,5934
路虎,发现运动,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7be464ab1f3342cfb3ff69712ec5cc6b~tplv-resize:640:0.png?psm=motor.rank.data,4,38.83-39.99万,奇瑞捷豹路虎,中型SUV,48V轻混系统,未知,3年或10万公里,4313
腾势,腾势Z9 DM,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/d8c67469f3be45288aba0defe4dfdb0a~tplv-resize:640:0.png?psm=motor.rank.data,3,33.48-41.48万,腾势汽车,中大型车,插电式混合动力,未知,6年或15万公里,24693
红旗,红旗金葵花国耀,https://p3-dcd.byteimg.com/motor-mis-img/0b094b3ada0704b3ef49fa69acb10d59~tplv-resize:640:0.png?psm=motor.rank.data,3,156-166万,一汽红旗,大型SUV,汽油,未知,未知,5418
红旗,红旗金葵花国雅,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/82a7048d558c42349828a5d5f4b70a89~tplv-resize:640:0.png?psm=motor.rank.data,2,140-186万,一汽红旗,大型车,油电混合,未知,4年或10万公里,10122
江淮钇为,爱跑,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/99c0e84612604e6bb00ed8b4c57a1ab5~tplv-resize:640:0.png?psm=motor.rank.data,2,15.29-18.99万,江汽集团,紧凑型车,纯电动,未知,3年或12万公里,9792
本田,本田CR-V PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0047a45a573a45fcbfe7e58c31d36acd~tplv-resize:640:0.png?psm=motor.rank.data,2,16.19-20.59万,东风本田,紧凑型SUV,插电式混合动力,未知,3年或10万公里,4730
凯迪拉克,凯迪拉克CT4,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/5312e1be61924f1988aaf45a2d8bfbb0~tplv-resize:640:0.png?psm=motor.rank.data,2,16.97-20.97万,上汽通用凯迪拉克,中型车,汽油,未知,3年不限里程,4182
别克,昂科旗,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/b1deb54bbc7f4d549b71ebd39999e7d5~tplv-resize:640:0.png?psm=motor.rank.data,2,21.99-27.99万,上汽通用别克,中大型SUV,48V轻混系统,未知,3年或10万公里,4080
大众,途观L PHEV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/af376e77aa28469480df7732c5967514~tplv-resize:640:0.png?psm=motor.rank.data,2,22.11-23.2万,上汽大众,中型SUV,插电式混合动力,未知,3年或10万公里,3001
东风风行,风行T5,https://p3-dcd.byteimg.com/motor-mis-img/f064dda2650019f6c0ba1e1f1a96135c~tplv-resize:640:0.png?psm=motor.rank.data,2,6.49-12.49万,东风风行,紧凑型SUV,汽油,未知,8年或16万公里,2820
捷豹,捷豹XEL,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2ab2e32e02924821893d4147bfd686fc~tplv-resize:640:0.png?psm=motor.rank.data,2,29.98-34.18万,奇瑞捷豹路虎,中型车,汽油,未知,3年或10万公里,1789
荣威,荣威Ei5,https://p9-dcd.byteimg.com/motor-mis-img/f44c223bbfe4ddf0d92ef89139ae89bd~tplv-resize:640:0.png?psm=motor.rank.data,2,15.28-16.68万,上汽集团,紧凑型车,纯电动,未知,3年或10万公里,1760
奔驰,奔驰EQA,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/06f97e6d149a4a5ba9bfbcb7c717a105~tplv-resize:640:0.png?psm=motor.rank.data,2,16.2-22万,北京奔驰,紧凑型SUV,纯电动,未知,3年不限公里,1729
荣威,荣威RX5,https://p9-dcd.byteimg.com/motor-mis-img/50e4ec0931df36a7ac8c841a023e5a60~tplv-resize:640:0.png?psm=motor.rank.data,2,6.99-12.79万,上汽集团,紧凑型SUV,汽油,未知,3年或10万公里,1182
本田,英仕派 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2bf120cedd91403a856299dadaaa5cb8~tplv-resize:640:0.png?psm=motor.rank.data,1,16.38-20.28万,东风本田,中型车,插电式混合动力,未知,3年或10万公里,8896
仰望,仰望U9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/0f2f2c9f2ad8435ca02d4f67ad112fff~tplv-resize:640:0.png?psm=motor.rank.data,1,180-180万,仰望,跑车,纯电动,未知,6年或15万公里,6346
长安,长安UNI-K 智电iDD,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f7960d1c00c644449d528cf7b5d922ec~tplv-resize:640:0.png?psm=motor.rank.data,1,17.29-20.09万,长安汽车,中型SUV,插电式混合动力,未知,3年或12万公里,5216
思皓,思皓花仙子,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7a7c73fd87fe459f9f75a1ebdcf7c74a~tplv-resize:640:0.png?psm=motor.rank.data,1,5.99-7.49万,江汽集团,微型车,纯电动,未知,3年或12万公里,4819
东风风光,风光500,https://p3-dcd.byteimg.com/motor-mis-img/e70c2c39ab8b0a1e6e4d38c67e96c92f~tplv-resize:640:0.png?psm=motor.rank.data,1,6.18-8.58万,东风小康,紧凑型SUV,汽油,未知,7年或15万公里,4703
本田,本田LIFE,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/be382f51ae294caca8a0db835819303a~tplv-resize:640:0.png?psm=motor.rank.data,1,7.18-8.68万,东风本田,小型车,汽油,未知,3年或10万公里,4663
东风风行,风行T5 EVO,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3bf531df6ea944619da286295d32c5c6~tplv-resize:640:0.png?psm=motor.rank.data,1,8.89-12.89万,东风风行,紧凑型SUV,汽油,未知,8年或16万公里,4654
比亚迪,比亚迪D1,https://p3-dcd.byteimg.com/motor-mis-img/16a73f90c37db0a802139dd3bcb55a8b~tplv-resize:640:0.png?psm=motor.rank.data,1,16.08-16.98万,比亚迪,紧凑型MPV,纯电动,未知,6年或15万公里,4638
五菱汽车,凯捷Victory,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5564c09fd91040f0984815b9669d6763~tplv-resize:640:0.png?psm=motor.rank.data,1,8.58-14.98万,上汽通用五菱,紧凑型MPV,汽油,未知,3年或10万公里,4569
